Reporting Economy,Continent,Commercial services traded,Date,Value
Germany,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2020,"23,480,125,000"
Germany,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2015,"17,308,401,000"
Germany,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2014,"17,614,592,000"
Germany,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2013,"14,889,531,000"
Germany,Europe,Provision of customized and non-customized research and development services,31/12/2013,"14,776,641,000"
Germany,Europe,Provision of customized and non-customized research and development services,31/12/2014,"17,514,954,000"
Germany,Europe,Provision of customized and non-customized research and development services,31/12/2015,"17,105,360,000"
Germany,Europe,Provision of customized and non-customized research and development services,31/12/2017,"22,641,070,000"
Germany,Europe,Provision of customized and non-customized research and development services,31/12/2016,"20,639,315,000"
Germany,Europe,Sale of proprietary rights arising from research and development,31/12/2016,"909,874,000"
Germany,Europe,Sale of proprietary rights arising from research and development,31/12/2017,"169,452,000"
Germany,Europe,Sale of proprietary rights arising from research and development,31/12/2015,"203,041,000"
Germany,Europe,Sale of proprietary rights arising from research and development,31/12/2014,"99,638,000"
Germany,Europe,Sale of proprietary rights arising from research and development,31/12/2013,"112,890,000"
Germany,Europe,Professional and management consulting services,31/12/2020,"35,773,582,000"
Germany,Europe,Professional and management consulting services,31/12/2019,"37,492,321,000"
Germany,Europe,Professional and management consulting services,31/12/2015,"31,753,149,000"
Germany,Europe,Professional and management consulting services,31/12/2016,"31,433,835,000"
Germany,Europe,Professional and management consulting services,31/12/2017,"33,942,401,000"
Germany,Europe,Professional and management consulting services,31/12/2018,"35,611,683,000"
Germany,Europe,Professional and management consulting services,31/12/2021,"40,765,703,854"
Germany,Europe,Professional and management consulting services,31/12/2013,"36,952,228,000"
Germany,Europe,Professional and management consulting services,31/12/2014,"35,591,865,000"
Germany,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2016,"18,705,556,000"
Germany,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2015,"20,337,371,000"
Germany,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2020,"18,653,205,000"
Germany,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2019,"20,302,790,000"
Germany,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2013,"28,490,788,000"
Germany,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2017,"18,942,494,000"
Germany,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2018,"19,531,807,000"
Germany,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2014,"24,627,748,000"
Germany,Europe,Legal services,31/12/2013,"1,120,932,000"
Germany,Europe,Legal services,31/12/2015,"1,652,065,000"
Germany,Europe,Legal services,31/12/2019,"2,324,029,000"
Germany,Europe,Legal services,31/12/2017,"2,242,417,000"
Germany,Europe,Legal services,31/12/2016,"1,710,165,000"
Germany,Europe,Legal services,31/12/2014,"1,579,587,000"
Germany,Europe,Legal services,31/12/2020,"2,053,669,000"
Germany,Europe,Legal services,31/12/2018,"2,298,137,000"
Germany,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2020,"1,304,388,000"
Germany,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2014,"1,041,545,000"
Germany,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2015,"877,625,000"
Germany,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2018,"1,456,117,000"
Germany,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2017,"1,583,813,000"
Germany,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2016,"1,072,589,000"
Germany,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2019,"1,411,657,000"
Germany,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2013,"697,262,000"
Germany,Europe,Business and management consulting and public relations services,31/12/2013,"26,671,266,000"
Germany,Europe,Business and management consulting and public relations services,31/12/2016,"15,922,801,000"
Germany,Europe,Business and management consulting and public relations services,31/12/2017,"15,117,394,000"
Germany,Europe,Business and management consulting and public relations services,31/12/2014,"22,006,615,000"
Germany,Europe,Business and management consulting and public relations services,31/12/2020,"15,295,148,000"
Germany,Europe,Business and management consulting and public relations services,31/12/2019,"16,568,223,000"
Germany,Europe,Business and management consulting and public relations services,31/12/2015,"17,807,682,000"
Germany,Europe,Business and management consulting and public relations services,31/12/2018,"15,777,552,000"
Germany,Europe,"Advertising, market research, and public opinion polling services",31/12/2018,"16,078,696,000"
Germany,Europe,"Advertising, market research, and public opinion polling services",31/12/2017,"14,999,907,000"
Germany,Europe,"Advertising, market research, and public opinion polling services",31/12/2019,"17,188,412,000"
Germany,Europe,"Advertising, market research, and public opinion polling services",31/12/2020,"17,119,235,000"
Germany,Europe,"Advertising, market research, and public opinion polling services",31/12/2015,"11,415,778,000"
Germany,Europe,"Advertising, market research, and public opinion polling services",31/12/2016,"12,728,279,000"
Germany,Europe,"Advertising, market research, and public opinion polling services",31/12/2014,"10,962,788,000"
Germany,Europe,"Advertising, market research, and public opinion polling services",31/12/2013,"8,461,440,000"
Germany,Europe,"Technical, trade-related, and other business services",31/12/2015,"33,993,256,000"
Germany,Europe,"Technical, trade-related, and other business services",31/12/2013,"32,958,577,000"
Germany,Europe,"Technical, trade-related, and other business services",31/12/2014,"36,694,520,000"
Germany,Europe,"Technical, trade-related, and other business services",31/12/2017,"36,645,728,000"
Germany,Europe,"Technical, trade-related, and other business services",31/12/2016,"33,517,026,000"
Germany,Europe,"Technical, trade-related, and other business services",31/12/2018,"39,090,775,000"
Germany,Europe,"Technical, trade-related, and other business services",31/12/2021,"39,068,776,103"
Germany,Europe,"Technical, trade-related, and other business services",31/12/2019,"39,234,223,000"
Germany,Europe,"Technical, trade-related, and other business services",31/12/2020,"35,176,214,000"
Germany,Europe,Architectural services,31/12/2015,"54,366,000"
Germany,Europe,Architectural services,31/12/2013,"47,812,000"
Germany,Europe,Architectural services,31/12/2014,"65,097,000"
Germany,Europe,Architectural services,31/12/2019,"108,589,000"
Germany,Europe,Architectural services,31/12/2020,"105,082,000"
Germany,Europe,Architectural services,31/12/2018,"93,295,000"
Germany,Europe,Architectural services,31/12/2016,"100,728,000"
Germany,Europe,Architectural services,31/12/2017,"81,337,000"
Germany,Europe,Engineering services,31/12/2018,"8,042,300,000"
Germany,Europe,Engineering services,31/12/2016,"6,573,898,000"
Germany,Europe,Engineering services,31/12/2019,"8,434,121,000"
Germany,Europe,Engineering services,31/12/2014,"7,456,875,000"
Germany,Europe,Engineering services,31/12/2015,"6,608,259,000"
Germany,Europe,Engineering services,31/12/2020,"7,403,715,000"
Germany,Europe,Engineering services,31/12/2017,"7,228,830,000"
Germany,Europe,Engineering services,31/12/2013,"5,660,439,000"
Germany,Europe,Scientific and other technical services,31/12/2015,"5,527,593,000"
Germany,Europe,Scientific and other technical services,31/12/2016,"3,865,306,000"
Germany,Europe,Scientific and other technical services,31/12/2018,"2,863,815,000"
Germany,Europe,Scientific and other technical services,31/12/2017,"2,764,330,000"
Germany,Europe,Scientific and other technical services,31/12/2020,"2,150,755,000"
Germany,Europe,Scientific and other technical services,31/12/2013,"6,533,013,000"
Germany,Europe,Scientific and other technical services,31/12/2014,"6,569,436,000"
Germany,Europe,Scientific and other technical services,31/12/2019,"2,606,137,000"
Germany,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2014,"443,719,000"
Germany,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2019,"306,736,000"
Germany,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2018,"377,905,000"
Germany,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2017,"356,979,000"
Germany,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2020,"384,920,000"
Germany,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2015,"393,877,000"
Germany,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2013,"173,983,000"
Germany,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2016,"343,140,000"
Germany,Europe,Waste treatment and de-pollution,31/12/2013,"156,718,000"
Germany,Europe,Waste treatment and de-pollution,31/12/2020,"246,714,000"
Germany,Europe,Waste treatment and de-pollution,31/12/2017,"177,360,000"
Germany,Europe,Waste treatment and de-pollution,31/12/2019,"171,280,000"
Germany,Europe,Waste treatment and de-pollution,31/12/2014,"178,019,000"
Germany,Europe,Waste treatment and de-pollution,31/12/2015,"137,580,000"
Germany,Europe,Waste treatment and de-pollution,31/12/2016,"146,111,000"
Germany,Europe,Operating leasing services,31/12/2015,"4,531,251,000"
Germany,Europe,Operating leasing services,31/12/2020,"4,949,136,000"
Germany,Europe,Operating leasing services,31/12/2018,"5,236,352,000"
Germany,Europe,Operating leasing services,31/12/2014,"4,289,729,000"
Germany,Europe,Operating leasing services,31/12/2013,"3,813,027,000"
Germany,Europe,Operating leasing services,31/12/2017,"5,265,444,000"
Germany,Europe,Operating leasing services,31/12/2016,"4,291,463,000"
Germany,Europe,Operating leasing services,31/12/2019,"5,355,566,000"
Germany,Europe,Trade-related services,31/12/2014,"8,478,492,000"
Germany,Europe,Trade-related services,31/12/2016,"7,306,667,000"
Germany,Europe,Trade-related services,31/12/2020,"7,093,038,000"
Germany,Europe,Trade-related services,31/12/2019,"7,713,179,000"
Germany,Europe,Trade-related services,31/12/2017,"7,797,059,000"
Germany,Europe,Trade-related services,31/12/2013,"8,550,424,000"
Germany,Europe,Trade-related services,31/12/2018,"8,289,120,000"
Germany,Europe,Trade-related services,31/12/2015,"7,295,047,000"
Germany,Europe,"Personal, cultural, and recreational services",31/12/2017,"5,951,160,000"
Germany,Europe,"Personal, cultural, and recreational services",31/12/2018,"5,818,563,000"
Germany,Europe,"Personal, cultural, and recreational services",31/12/2015,"4,767,577,000"
Germany,Europe,"Personal, cultural, and recreational services",31/12/2016,"5,025,340,000"
Germany,Europe,"Personal, cultural, and recreational services",31/12/2021,"6,959,629,774"
Germany,Europe,"Personal, cultural, and recreational services",31/12/2013,"2,779,751,000"
Germany,Europe,"Personal, cultural, and recreational services",31/12/2020,"6,090,190,000"
Germany,Europe,"Personal, cultural, and recreational services",31/12/2019,"5,448,482,000"
Germany,Europe,"Personal, cultural, and recreational services",31/12/2014,"2,223,910,000"
Germany,Europe,Audiovisual and related services,31/12/2020,"3,938,292,000"
Germany,Europe,Audiovisual and related services,31/12/2014,"1,688,524,000"
Germany,Europe,Audiovisual and related services,31/12/2013,"2,534,049,000"
Germany,Europe,Audiovisual and related services,31/12/2018,"2,985,453,000"
Germany,Europe,Audiovisual and related services,31/12/2019,"3,271,105,000"
Germany,Europe,Audiovisual and related services,31/12/2021,"4,500,525,314"
Germany,Europe,Audiovisual and related services,31/12/2016,"2,238,158,000"
Germany,Europe,Audiovisual and related services,31/12/2017,"2,545,172,000"
Germany,Europe,Audiovisual and related services,31/12/2015,"2,210,150,000"
Germany,Europe,Audio-visual services,31/12/2015,"2,210,150,000"
Germany,Europe,Audio-visual services,31/12/2019,"3,093,108,000"
Germany,Europe,Audio-visual services,31/12/2018,"2,920,501,000"
Germany,Europe,Audio-visual services,31/12/2017,"2,509,022,000"
Germany,Europe,Audio-visual services,31/12/2016,"2,238,158,000"
Germany,Europe,Audio-visual services,31/12/2013,"2,534,049,000"
Germany,Europe,Audio-visual services,31/12/2014,"1,688,524,000"
Germany,Europe,Artistic related services,31/12/2014,0
Germany,Europe,Artistic related services,31/12/2016,0
Germany,Europe,Artistic related services,31/12/2018,0
Germany,Europe,Artistic related services,31/12/2015,0
Germany,Europe,Artistic related services,31/12/2019,0
Germany,Europe,Artistic related services,31/12/2017,0
Germany,Europe,Artistic related services,31/12/2013,0
Germany,Europe,Health services,31/12/2014,"31,884,000"
Germany,Europe,Health services,31/12/2017,"37,279,000"
Germany,Europe,Health services,31/12/2016,"35,421,000"
Germany,Europe,Health services,31/12/2015,"31,066,000"
Germany,Europe,Health services,31/12/2019,"40,301,000"
Germany,Europe,Health services,31/12/2013,"33,203,000"
Germany,Europe,Health services,31/12/2018,"41,333,000"
Germany,Europe,Education services,31/12/2015,"196,384,000"
Germany,Europe,Education services,31/12/2020,"229,581,000"
Germany,Europe,Education services,31/12/2019,"236,209,000"
Germany,Europe,Education services,31/12/2018,"214,934,000"
Germany,Europe,Education services,31/12/2016,"171,570,000"
Germany,Europe,Education services,31/12/2017,"208,991,000"
Germany,Europe,Education services,31/12/2013,"108,906,000"
Germany,Europe,Education services,31/12/2014,"191,304,000"
Germany,Europe,Heritage and recreational services,31/12/2015,"2,163,550,000"
Germany,Europe,Heritage and recreational services,31/12/2017,"2,980,099,000"
Germany,Europe,Heritage and recreational services,31/12/2016,"2,413,049,000"
Germany,Europe,Heritage and recreational services,31/12/2018,"2,345,376,000"
Germany,Europe,Heritage and recreational services,31/12/2013,"53,125,000"
Germany,Europe,Heritage and recreational services,31/12/2014,"142,150,000"
Germany,Europe,Heritage and recreational services,31/12/2019,"1,646,747,000"
