Reporting Economy,Continent,Commercial services traded,Date,Value
Mauritania,Africa,Professional and management consulting services,31/12/2014,0
Mauritania,Africa,"Technical, trade-related, and other business services",31/12/2013,"74,342,200"
Mauritania,Africa,"Technical, trade-related, and other business services",31/12/2016,"144,478,000"
Mauritania,Africa,"Technical, trade-related, and other business services",31/12/2014,"164,007,000"
Mauritania,Africa,"Technical, trade-related, and other business services",31/12/2019,"14,716,000"
Mauritania,Africa,"Technical, trade-related, and other business services",31/12/2020,"15,120,000"
Mauritania,Africa,"Technical, trade-related, and other business services",31/12/2017,"15,775,000"
Mauritania,Africa,"Technical, trade-related, and other business services",31/12/2021,"15,055,098"
Mauritania,Africa,"Technical, trade-related, and other business services",31/12/2018,"20,816,000"
Mauritania,Africa,"Technical, trade-related, and other business services",31/12/2015,"123,650,000"
Mauritania,Africa,"Personal, cultural, and recreational services",31/12/2017,"1,933,000"
Mauritania,Africa,"Personal, cultural, and recreational services",31/12/2014,0
Mauritania,Africa,"Personal, cultural, and recreational services",31/12/2020,"1,240,000"
Mauritania,Africa,"Personal, cultural, and recreational services",31/12/2015,0
Mauritania,Africa,"Personal, cultural, and recreational services",31/12/2021,"1,234,677"
Mauritania,Africa,"Personal, cultural, and recreational services",31/12/2019,"1,489,000"
Mauritania,Africa,"Personal, cultural, and recreational services",31/12/2018,"1,116,000"
Mauritania,Africa,"Personal, cultural, and recreational services",31/12/2013,0
Mauritania,Africa,Audiovisual and related services,31/12/2017,"1,267,000"
Mauritania,Africa,Audiovisual and related services,31/12/2021,"573,528"
Mauritania,Africa,Audiovisual and related services,31/12/2020,"576,000"
Mauritania,Africa,Audiovisual and related services,31/12/2018,"1,101,000"
Mauritania,Africa,Goods-related services,31/12/2015,0
Mauritania,Africa,Goods-related services,31/12/2020,"67,000"
Mauritania,Africa,Goods-related services,31/12/2017,"556,000"
Mauritania,Africa,Goods-related services,31/12/2018,"362,000"
Mauritania,Africa,Goods-related services,31/12/2014,0
Mauritania,Africa,Goods-related services,31/12/2013,0
Mauritania,Africa,Goods-related services,31/12/2019,"1,000"
Mauritius,Africa,Manufacturing services on physical inputs owned by others,31/12/2021,0
Mauritius,Africa,Manufacturing services on physical inputs owned by others,31/12/2020,0
Mauritius,Africa,Manufacturing services on physical inputs owned by others,31/12/2019,0
Mauritius,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2021,0
Mauritius,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2019,0
Mauritius,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2020,0
Mauritius,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2019,0
Mauritius,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2020,0
Mauritius,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2021,0
Mauritius,Africa,Maintenance and repair services n.i.e.,31/12/2017,"1,967,000"
Mauritius,Africa,Maintenance and repair services n.i.e.,31/12/2018,"2,093,000"
Mauritius,Africa,Maintenance and repair services n.i.e.,31/12/2019,"2,343,000"
Mauritius,Africa,Maintenance and repair services n.i.e.,31/12/2021,"1,457,000"
Mauritius,Africa,Maintenance and repair services n.i.e.,31/12/2020,"1,945,000"
Mauritius,Africa,Transport,31/12/2015,"341,646,000"
Mauritius,Africa,Transport,31/12/2021,"94,206,000"
Mauritius,Africa,Transport,31/12/2020,"132,512,000"
Mauritius,Africa,Transport,31/12/2019,"395,269,000"
Mauritius,Africa,Transport,31/12/2018,"416,233,000"
Mauritius,Africa,Transport,31/12/2016,"360,185,000"
Mauritius,Africa,Transport,31/12/2013,"360,228,000"
Mauritius,Africa,Transport,31/12/2017,"380,630,000"
Mauritius,Africa,Transport,31/12/2014,"367,473,000"
Mauritius,Africa,Postal and courier services,31/12/2017,"4,701,000"
Mauritius,Africa,Postal and courier services,31/12/2018,"4,451,000"
Mauritius,Africa,Postal and courier services,31/12/2019,"3,728,000"
Mauritius,Africa,Postal and courier services,31/12/2016,"3,550,000"
Mauritius,Africa,Postal and courier services,31/12/2020,"3,745,000"
Mauritius,Africa,Postal and courier services,31/12/2021,"11,247,000"
Mauritius,Africa,Postal and courier services,31/12/2014,"3,141,000"
Mauritius,Africa,Postal and courier services,31/12/2013,"2,928,000"
Mauritius,Africa,Postal and courier services,31/12/2015,"3,344,000"
Mauritius,Africa,Travel,31/12/2016,"1,570,503,000"
Mauritius,Africa,Travel,31/12/2014,"1,446,720,000"
Mauritius,Africa,Travel,31/12/2018,"1,890,660,000"
Mauritius,Africa,Travel,31/12/2017,"1,747,943,000"
Mauritius,Africa,Travel,31/12/2021,"354,976,000"
Mauritius,Africa,Travel,31/12/2020,"466,091,000"
Mauritius,Africa,Travel,31/12/2013,"1,322,330,000"
Mauritius,Africa,Travel,31/12/2019,"1,779,293,000"
Mauritius,Africa,Travel,31/12/2015,"1,432,624,000"
Mauritius,Africa,Goods (travel),31/12/2021,0
Mauritius,Africa,Goods (travel),31/12/2019,0
Mauritius,Africa,Goods (travel),31/12/2020,0
Mauritius,Africa,Local transport services,31/12/2019,0
Mauritius,Africa,Local transport services,31/12/2021,0
Mauritius,Africa,Local transport services,31/12/2020,0
Mauritius,Africa,Accommodation services,31/12/2019,0
Mauritius,Africa,Accommodation services,31/12/2020,0
Mauritius,Africa,Accommodation services,31/12/2021,0
Mauritius,Africa,Food-serving services,31/12/2019,0
Mauritius,Africa,Food-serving services,31/12/2021,0
Mauritius,Africa,Food-serving services,31/12/2020,0
Mauritius,Africa,Business,31/12/2014,"503,006,000"
Mauritius,Africa,Business,31/12/2019,"615,989,000"
Mauritius,Africa,Business,31/12/2013,"504,689,000"
Mauritius,Africa,Business,31/12/2017,"562,082,000"
Mauritius,Africa,Business,31/12/2020,"132,756,000"
Mauritius,Africa,Business,31/12/2021,"9,099,000"
Mauritius,Africa,Business,31/12/2015,"448,914,000"
Mauritius,Africa,Business,31/12/2016,"540,442,000"
Mauritius,Africa,Business,31/12/2018,"606,935,000"
Mauritius,Africa,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2019,0
Mauritius,Africa,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2020,0
Mauritius,Africa,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2021,0
Mauritius,Africa,Personal,31/12/2018,"1,283,725,000"
Mauritius,Africa,Personal,31/12/2014,"943,710,000"
Mauritius,Africa,Personal,31/12/2021,"345,877,000"
Mauritius,Africa,Personal,31/12/2019,"1,163,304,000"
Mauritius,Africa,Personal,31/12/2015,"983,709,000"
Mauritius,Africa,Personal,31/12/2016,"1,030,061,000"
Mauritius,Africa,Personal,31/12/2020,"333,335,000"
Mauritius,Africa,Personal,31/12/2017,"1,185,861,000"
Mauritius,Africa,Personal,31/12/2013,"817,638,000"
Mauritius,Africa,Health-related,31/12/2018,"205,000"
Mauritius,Africa,Health-related,31/12/2019,"2,245,000"
Mauritius,Africa,Health-related,31/12/2021,"73,000"
Mauritius,Africa,Health-related,31/12/2020,"951,000"
Mauritius,Africa,Education-related,31/12/2018,"3,506,000"
Mauritius,Africa,Education-related,31/12/2020,"7,850,000"
Mauritius,Africa,Education-related,31/12/2019,"5,514,000"
Mauritius,Africa,Education-related,31/12/2021,"8,489,000"
Mauritius,Africa,Tourism-related services in travel and passenger transport,31/12/2020,0
Mauritius,Africa,Tourism-related services in travel and passenger transport,31/12/2021,0
Mauritius,Africa,Tourism-related services in travel and passenger transport,31/12/2019,0
Mauritius,Africa,Construction,31/12/2016,"18,245,000"
Mauritius,Africa,Construction,31/12/2015,"17,972,000"
Mauritius,Africa,Construction,31/12/2014,"42,598,000"
Mauritius,Africa,Construction,31/12/2019,"7,013,000"
Mauritius,Africa,Construction,31/12/2020,"542,000"
Mauritius,Africa,Construction,31/12/2021,"740,000"
Mauritius,Africa,Construction,31/12/2013,"31,597,000"
Mauritius,Africa,Construction,31/12/2017,"14,594,000"
Mauritius,Africa,Construction,31/12/2018,"15,123,000"
Mauritius,Africa,Insurance and pension services,31/12/2021,"6,951,000"
Mauritius,Africa,Insurance and pension services,31/12/2018,"13,261,000"
Mauritius,Africa,Insurance and pension services,31/12/2016,"24,364,000"
Mauritius,Africa,Insurance and pension services,31/12/2019,"11,279,000"
Mauritius,Africa,Insurance and pension services,31/12/2015,"33,931,000"
Mauritius,Africa,Insurance and pension services,31/12/2020,"7,389,000"
Mauritius,Africa,Insurance and pension services,31/12/2013,"48,521,000"
Mauritius,Africa,Insurance and pension services,31/12/2014,"46,215,000"
Mauritius,Africa,Insurance and pension services,31/12/2017,"9,200,000"
Mauritius,Africa,Direct insurance,31/12/2018,"11,758,000"
Mauritius,Africa,Direct insurance,31/12/2021,"4,246,000"
Mauritius,Africa,Direct insurance,31/12/2019,"7,578,000"
Mauritius,Africa,Direct insurance,31/12/2020,"5,988,000"
Mauritius,Africa,Reinsurance,31/12/2020,"102,000"
Mauritius,Africa,Reinsurance,31/12/2021,"237,000"
Mauritius,Africa,Reinsurance,31/12/2019,"3,036,000"
Mauritius,Africa,Reinsurance,31/12/2018,"1,353,000"
Mauritius,Africa,Auxiliary insurance services,31/12/2014,"46,215,000"
Mauritius,Africa,Auxiliary insurance services,31/12/2016,"24,364,000"
Mauritius,Africa,Auxiliary insurance services,31/12/2019,"522,000"
Mauritius,Africa,Auxiliary insurance services,31/12/2021,"2,018,000"
Mauritius,Africa,Auxiliary insurance services,31/12/2020,"784,000"
Mauritius,Africa,Auxiliary insurance services,31/12/2015,"33,931,000"
Mauritius,Africa,Auxiliary insurance services,31/12/2017,"9,200,000"
Mauritius,Africa,Auxiliary insurance services,31/12/2018,"29,000"
Mauritius,Africa,Pension and standardized guaranteed services,31/12/2019,"142,000"
Mauritius,Africa,Pension and standardized guaranteed services,31/12/2021,"450,000"
Mauritius,Africa,Pension and standardized guaranteed services,31/12/2020,"516,000"
Mauritius,Africa,Pension and standardized guaranteed services,31/12/2018,"120,000"
Mauritius,Africa,Financial services,31/12/2020,"138,363,000"
Mauritius,Africa,Financial services,31/12/2018,"141,519,000"
Mauritius,Africa,Financial services,31/12/2013,"72,898,000"
Mauritius,Africa,Financial services,31/12/2017,"117,372,000"
Mauritius,Africa,Financial services,31/12/2014,"100,329,000"
Mauritius,Africa,Financial services,31/12/2015,"84,422,000"
Mauritius,Africa,Financial services,31/12/2021,"177,462,000"
Mauritius,Africa,Financial services,31/12/2019,"138,794,000"
Mauritius,Africa,Financial services,31/12/2016,"53,077,000"
Mauritius,Africa,Explicitly charged and other financial services,31/12/2016,"53,077,000"
Mauritius,Africa,Explicitly charged and other financial services,31/12/2021,"177,462,000"
Mauritius,Africa,Explicitly charged and other financial services,31/12/2014,"100,329,000"
Mauritius,Africa,Explicitly charged and other financial services,31/12/2013,"72,898,000"
Mauritius,Africa,Explicitly charged and other financial services,31/12/2017,"117,372,000"
Mauritius,Africa,Explicitly charged and other financial services,31/12/2018,"141,519,000"
Mauritius,Africa,Explicitly charged and other financial services,31/12/2020,"138,363,000"
Mauritius,Africa,Explicitly charged and other financial services,31/12/2019,"138,794,000"
Mauritius,Africa,Explicitly charged and other financial services,31/12/2015,"84,422,000"
Mauritius,Africa,Financial intermediation services indirectly measured (FISIM),31/12/2020,0
Mauritius,Africa,Financial intermediation services indirectly measured (FISIM),31/12/2021,0
Mauritius,Africa,Financial intermediation services indirectly measured (FISIM),31/12/2019,0
Mauritius,Africa,Charges for the use of intellectual property n.i.e.,31/12/2015,"1,054,000"
Mauritius,Africa,Charges for the use of intellectual property n.i.e.,31/12/2016,"2,311,000"
Mauritius,Africa,Charges for the use of intellectual property n.i.e.,31/12/2021,"1,777,000"
Mauritius,Africa,Charges for the use of intellectual property n.i.e.,31/12/2014,"3,059,000"
Mauritius,Africa,Charges for the use of intellectual property n.i.e.,31/12/2019,"761,000"
Mauritius,Africa,Charges for the use of intellectual property n.i.e.,31/12/2018,"1,121,000"
Mauritius,Africa,Charges for the use of intellectual property n.i.e.,31/12/2020,"786,000"
Mauritius,Africa,Charges for the use of intellectual property n.i.e.,31/12/2017,"835,000"
Mauritius,Africa,Charges for the use of intellectual property n.i.e.,31/12/2013,"3,026,000"
Mauritius,Africa,Telecommunications services,31/12/2018,"74,889,000"
Mauritius,Africa,Telecommunications services,31/12/2017,"75,012,000"
Mauritius,Africa,Telecommunications services,31/12/2016,"79,165,000"
Mauritius,Africa,Telecommunications services,31/12/2020,"54,272,000"
Mauritius,Africa,Telecommunications services,31/12/2013,"82,333,000"
Mauritius,Africa,Telecommunications services,31/12/2021,"61,088,000"
Mauritius,Africa,Telecommunications services,31/12/2014,"97,143,000"
Mauritius,Africa,Telecommunications services,31/12/2015,"70,550,000"
Mauritius,Africa,Telecommunications services,31/12/2019,"74,784,000"
Mauritius,Africa,Computer services,31/12/2015,"66,106,000"
Mauritius,Africa,Computer services,31/12/2019,"62,629,000"
Mauritius,Africa,Computer services,31/12/2021,"89,165,000"
Mauritius,Africa,Computer services,31/12/2020,"69,406,000"
Mauritius,Africa,Computer services,31/12/2014,"93,088,000"
Mauritius,Africa,Computer services,31/12/2016,"70,349,000"
Mauritius,Africa,Computer services,31/12/2013,"65,680,000"
Mauritius,Africa,Computer services,31/12/2017,"52,105,000"
Mauritius,Africa,Computer services,31/12/2018,"54,131,000"
Mauritius,Africa,Information services,31/12/2021,"513,000"
Mauritius,Africa,Information services,31/12/2018,"1,449,000"
Mauritius,Africa,Information services,31/12/2019,"2,309,000"
Mauritius,Africa,Information services,31/12/2020,"1,315,000"
Mauritius,Africa,Research and development services,31/12/2018,"1,202,000"
Mauritius,Africa,Research and development services,31/12/2019,"202,000"
Mauritius,Africa,Research and development services,31/12/2021,"875,000"
Mauritius,Africa,Research and development services,31/12/2020,"279,000"
Mauritius,Africa,Professional and management consulting services,31/12/2020,"105,668,000"
Mauritius,Africa,Professional and management consulting services,31/12/2019,"119,638,000"
Mauritius,Africa,Professional and management consulting services,31/12/2021,"105,252,000"
Mauritius,Africa,Professional and management consulting services,31/12/2018,"153,100,000"
Mauritius,Africa,"Technical, trade-related, and other business services",31/12/2019,"414,648,000"
Mauritius,Africa,"Technical, trade-related, and other business services",31/12/2014,"621,312,000"
Mauritius,Africa,"Technical, trade-related, and other business services",31/12/2021,"323,727,000"
Mauritius,Africa,"Technical, trade-related, and other business services",31/12/2020,"308,243,000"
Mauritius,Africa,"Technical, trade-related, and other business services",31/12/2013,"732,098,000"
